count 162029
53877504 -0.023 0.123
53878272 -0.029 0.125
53879040 0.002 0.136
53879808 -0.003 0.127
53880576 -0.001 0.123
53881344 0.003 0.127
53882112 0.016 0.126
53882880 0.022 0.122
53883648 0.024 0.117
53884416 0.024 0.121
53885184 0.003 0.129
53885952 -0.006 0.127
53886720 -0.002 0.133
53887488 -0.005 0.133
53888256 0.021 0.11
53889024 0.032 0.116
53889792 0.031 0.114
53890560 0.028 0.116
53891328 0.014 0.128
53892096 0.007 0.129
53892864 0.005 0.129
53893632 0.009 0.128
53894400 -0.008 0.129
53895168 -0.011 0.13
53895936 -0.003 0.128
53896704 0.003 0.13
53897472 0.012 0.125
53898240 0.018 0.12
53899008 0.014 0.125
53899776 0.012 0.127
53900544 0.031 0.126
53901312 0.018 0.126
53902080 0.026 0.125
53902848 0.025 0.128
53903616 -0.005 0.13
53904384 0.012 0.13
53905152 0.012 0.126
53905920 0.006 0.129
53906688 0.012 0.129
53907456 0.018 0.126
53908224 0.022 0.125
53908992 0.004 0.129
53909760 0.014 0.123
53910528 0.007 0.125
53911296 0.01 0.124
53912064 0.006 0.117
53912832 -0.025 0.122
53913600 -0.034 0.125
53914368 -0.03 0.123
53915136 -0.032 0.116
53915904 -0.005 0.13
53916672 -0.003 0.127
53917440 -0.004 0.133
53918208 -0.0 0.129
53918976 0.007 0.125
53919744 0.014 0.123
53920512 0.003 0.125
53921280 -0.004 0.122
53922048 -0.031 0.127
53922816 -0.02 0.127
53923584 -0.026 0.12
53924352 -0.019 0.121
53925120 -0.021 0.127
53925888 -0.018 0.127
53926656 -0.019 0.118
53927424 -0.02 0.125
53928192 0.012 0.133
53928960 0.013 0.131
53929728 0.016 0.128
53930496 0.012 0.128
53931264 -0.014 0.127
53932032 -0.019 0.121
53932800 -0.022 0.121
53933568 -0.016 0.129
53934336 0.019 0.128
53935104 0.011 0.125
53935872 0.019 0.131
53936640 0.008 0.131
53937408 0.022 0.126
53938176 0.012 0.126
53938944 0.022 0.125
53939712 0.014 0.123
53940480 -0.001 0.133
53941248 0.001 0.125
53942016 -0.003 0.127
53942784 -0.008 0.13
53943552 0.004 0.13
53944320 0.015 0.129
53945088 0.011 0.128
53945856 0.015 0.121
53946624 -0.015 0.127
53947392 -0.013 0.127
53948160 -0.013 0.13
53948928 -0.02 0.129
53949696 -0.064 0.087
53950464 -0.068 0.088
53951232 -0.063 0.085
53952000 -0.06 0.084
53952768 -0.018 0.116
53953536 -0.019 0.119
53954304 -0.02 0.124
53955072 -0.019 0.123
53955840 0.013 0.12
53956608 0.005 0.129
53957376 -0.001 0.127
53958144 0.012 0.131
53958912 0.03 0.114
53959680 0.034 0.117
53960448 0.034 0.113
53961216 0.03 0.111
53961984 0.026 0.124
53962752 0.031 0.127
53963520 0.017 0.123
53964288 0.015 0.125
53965056 0.002 0.129
53965824 0.009 0.124
53966592 -0.003 0.126
53967360 0.006 0.13
53968128 -0.012 0.138
53968896 -0.008 0.129
53969664 -0.003 0.128
53970432 -0.006 0.125
53971200 0.0 0.127
53971968 0.003 0.134
53972736 0.002 0.13
53973504 0.008 0.129
53974272 -0.021 0.126
53975040 -0.026 0.122
53975808 -0.033 0.129
53976576 -0.021 0.12
53977344 0.033 0.109
53978112 0.033 0.112
53978880 0.033 0.108
53979648 0.037 0.111
53980416 0.01 0.133
53981184 0.01 0.127
53981952 0.016 0.13
53982720 0.007 0.124
53983488 -0.02 0.127
53984256 -0.022 0.121
53985024 -0.013 0.124
53985792 -0.013 0.128
53986560 -0.016 0.126
53987328 -0.006 0.125
53988096 -0.003 0.124
53988864 -0.004 0.127
53989632 -0.002 0.121
53990400 -0.006 0.133
53991168 -0.001 0.133
53991936 -0.004 0.131
53992704 0.013 0.121
53993472 0.032 0.117
53994240 0.027 0.121
53995008 0.03 0.123
53995776 -0.018 0.13
53996544 -0.007 0.127
53997312 -0.012 0.123
53998080 -0.014 0.129
53998848 0.005 0.133
53999616 0.006 0.129
54000384 0.004 0.125
54001152 -0.002 0.128
54001920 -0.016 0.125
54002688 -0.018 0.129
54003456 -0.016 0.124
54004224 -0.015 0.126
54004992 0.005 0.134
54005760 -0.0 0.131
54006528 0.007 0.126
54007296 0.006 0.131
54008064 -0.036 0.12
54008832 -0.028 0.122
54009600 -0.039 0.122
54010368 -0.034 0.118
54011136 -0.009 0.132
54011904 -0.005 0.128
54012672 -0.013 0.133
54013440 -0.012 0.122
54014208 -0.014 0.129
54014976 -0.017 0.123
54015744 -0.02 0.13
54016512 -0.019 0.13
54017280 -0.023 0.12
54018048 -0.022 0.122
54018816 -0.019 0.115
54019584 -0.019 0.121
54020352 -0.007 0.136
54021120 -0.009 0.131
54021888 -0.01 0.124
54022656 -0.011 0.129
54023424 0.007 0.132
54024192 0.002 0.136
54024960 0.0 0.125
54025728 -0.003 0.13
54026496 -0.031 0.111
54027264 -0.025 0.109
54028032 -0.031 0.117
54028800 -0.022 0.114
54029568 -0.022 0.127
54030336 -0.018 0.125
54031104 -0.023 0.12
54031872 -0.021 0.12
54032640 -0.022 0.123
54033408 -0.013 0.131
54034176 -0.021 0.125
54034944 -0.021 0.125
54035712 -0.024 0.121
54036480 -0.018 0.126
54037248 -0.018 0.123
54038016 -0.024 0.122
54038784 -0.014 0.129
54039552 -0.016 0.124
54040320 -0.017 0.127
54041088 -0.017 0.128
54041856 0.014 0.122
54042624 0.012 0.127
54043392 0.002 0.123
54044160 0.014 0.122
54044928 0.015 0.129
54045696 0.018 0.12
54046464 0.013 0.126
54047232 0.018 0.124
54048000 0.003 0.138
54048768 0.012 0.124
54049536 0.009 0.127
54050304 0.014 0.13
54051072 0.018 0.133
54051840 0.022 0.124
54052608 0.011 0.125
54053376 0.012 0.12
54054144 -0.012 0.124
54054912 -0.011 0.117
54055680 -0.014 0.122
54056448 -0.007 0.119
54057216 0.011 0.13
54057984 0.009 0.125
54058752 -0.003 0.133
54059520 -0.002 0.128
54060288 0.017 0.125
54061056 0.022 0.126
54061824 0.022 0.125
54062592 0.015 0.123
54063360 -0.0 0.131
54064128 -0.0 0.131
54064896 0.006 0.123
54065664 0.004 0.132
54066432 -0.018 0.12
54067200 -0.012 0.125
54067968 -0.01 0.122
54068736 -0.015 0.126
54069504 -0.045 0.097
54070272 -0.048 0.094
54071040 -0.053 0.097
54071808 -0.054 0.095
54072576 0.015 0.129
54073344 0.013 0.125
54074112 0.011 0.118
54074880 0.015 0.119
54075648 0.01 0.129
54076416 0.005 0.131
54077184 0.01 0.125
54077952 0.007 0.131
54078720 -0.004 0.132
54079488 0.002 0.133
54080256 0.004 0.126
54081024 0.001 0.127
54081792 -0.029 0.138
54082560 -0.024 0.127
54083328 -0.02 0.122
54084096 -0.019 0.126
54084864 0.015 0.126
54085632 0.011 0.131
54086400 0.008 0.129
54087168 0.009 0.128
54087936 -0.016 0.128
54088704 -0.019 0.131
54089472 -0.019 0.133
54090240 -0.014 0.127
54091008 0.009 0.124
54091776 0.007 0.128
54092544 0.007 0.129
54093312 0.012 0.129
54094080 0.009 0.122
54094848 0.009 0.128
54095616 0.014 0.126
54096384 0.013 0.13
54097152 -0.019 0.124
54097920 -0.021 0.123
54098688 -0.021 0.12
54099456 -0.028 0.126
54100224 0.002 0.13
54100992 0.002 0.128
54101760 0.001 0.128
54102528 0.011 0.129
54103296 -0.013 0.127
54104064 -0.016 0.127
54104832 -0.01 0.129
54105600 -0.014 0.127
54106368 -0.03 0.114
54107136 -0.033 0.118
54107904 -0.038 0.114
54108672 -0.031 0.118
54109440 -0.001 0.131
54110208 0.003 0.129
54110976 -0.0 0.13
54111744 0.003 0.127
54112512 -0.025 0.123
54113280 -0.03 0.125
54114048 -0.024 0.127
54114816 -0.019 0.117
54115584 0.008 0.117
54116352 0.012 0.125
54117120 0.016 0.123
54117888 0.016 0.124
54118656 -0.018 0.128
54119424 -0.013 0.134
54120192 -0.015 0.129
54120960 -0.019 0.126
54121728 -0.022 0.119
54122496 -0.019 0.127
54123264 -0.032 0.124
54124032 -0.027 0.124
54124800 -0.007 0.131
54125568 0.003 0.129
54126336 0.004 0.127
54127104 0.001 0.131
54127872 -0.011 0.13
54128640 -0.002 0.131
54129408 -0.007 0.125
54130176 -0.018 0.131
54130944 -0.02 0.129
54131712 -0.014 0.129
54132480 -0.022 0.129
54133248 -0.017 0.122
54134016 -0.004 0.131
54134784 0.003 0.13
54135552 -0.005 0.129
54136320 -0.002 0.131
54137088 -0.023 0.124
54137856 -0.027 0.124
54138624 -0.018 0.126
54139392 -0.012 0.124
54140160 0.006 0.127
54140928 0.011 0.13
54141696 0.017 0.125
54142464 0.013 0.126
54143232 0.011 0.133
54144000 0.012 0.127
54144768 0.004 0.119
54145536 0.002 0.125
54146304 0.0 0.133
54147072 0.006 0.13
54147840 0.006 0.126
54148608 -0.003 0.127
54149376 0.009 0.126
54150144 0.002 0.124
54150912 0.013 0.134
54151680 0.019 0.133
54152448 -0.007 0.132
54153216 -0.003 0.126
54153984 -0.019 0.135
54154752 -0.013 0.127
54155520 -0.017 0.127
54156288 -0.011 0.131
54157056 -0.009 0.136
54157824 -0.012 0.123
54158592 -0.0 0.134
54159360 0.001 0.125
54160128 -0.005 0.131
54160896 -0.007 0.13
54161664 -0.008 0.123
54162432 -0.003 0.128
54163200 -0.009 0.131
54163968 -0.001 0.122
54164736 -0.014 0.131
54165504 -0.02 0.13
54166272 -0.006 0.135
54167040 -0.006 0.123
54167808 0.016 0.12
54168576 0.012 0.118
54169344 0.016 0.124
54170112 0.022 0.118
54170880 0.009 0.124
54171648 0.015 0.129
54172416 0.025 0.127
54173184 0.011 0.12
54173952 -0.007 0.131
54174720 -0.013 0.133
54175488 -0.002 0.127
54176256 -0.012 0.133
54177024 0.021 0.116
54177792 0.023 0.124
54178560 0.017 0.123
54179328 0.019 0.121
54180096 -0.033 0.114
54180864 -0.03 0.118
54181632 -0.032 0.116
54182400 -0.03 0.112
54183168 0.016 0.125
54183936 0.021 0.123
54184704 0.018 0.12
54185472 0.018 0.127
54186240 -0.003 0.132
54187008 -0.002 0.133
54187776 -0.004 0.127
54188544 0.0 0.128
54189312 -0.041 0.107
54190080 -0.033 0.108
54190848 -0.038 0.11
54191616 -0.042 0.109
54192384 -0.019 0.126
54193152 -0.025 0.126
54193920 -0.02 0.126
54194688 -0.016 0.125
54195456 -0.017 0.114
54196224 -0.019 0.121
54196992 -0.031 0.119
54197760 -0.022 0.113
54198528 0.011 0.125
54199296 0.011 0.126
54200064 0.017 0.123
54200832 0.015 0.13
54201600 0.006 0.127
54202368 0.017 0.129
54203136 0.021 0.126
54203904 0.016 0.131
54204672 -0.004 0.132
54205440 0.007 0.128
54206208 0.014 0.128
54206976 0.003 0.13
54207744 -0.008 0.123
54208512 -0.013 0.115
54209280 -0.018 0.119
54210048 -0.018 0.12
54210816 -0.011 0.126
54211584 -0.01 0.127
54212352 -0.011 0.129
54213120 -0.013 0.137
54213888 -0.012 0.133
54214656 -0.01 0.127
54215424 -0.01 0.124
54216192 -0.008 0.131
54216960 -0.017 0.128
54217728 -0.018 0.132
54218496 -0.002 0.122
54219264 -0.018 0.125
54220032 0.017 0.115
54220800 0.017 0.119
54221568 0.02 0.119
54222336 0.012 0.124
54223104 0.005 0.127
54223872 -0.004 0.136
54224640 -0.01 0.128
54225408 0.007 0.131
54226176 -0.022 0.123
54226944 -0.02 0.124
54227712 -0.028 0.127
54228480 -0.02 0.129
54229248 0.006 0.125
54230016 0.007 0.126
54230784 0.008 0.124
54231552 0.011 0.122
54232320 0.016 0.126
54233088 0.016 0.122
54233856 -0.001 0.125
54234624 0.006 0.127
54235392 -0.013 0.132
54236160 -0.011 0.127
54236928 -0.014 0.128
54237696 -0.005 0.136
54238464 -0.003 0.13
54239232 -0.001 0.131
54240000 0.001 0.131
54240768 0.001 0.131
54241536 -0.018 0.125
54242304 -0.021 0.127
54243072 -0.02 0.13
54243840 -0.017 0.13
54244608 0.008 0.129
54245376 -0.002 0.129
54246144 -0.001 0.13
54246912 0.003 0.131
54247680 0.002 0.128
54248448 0.003 0.131
54249216 0.003 0.127
54249984 0.002 0.129
54250752 -0.023 0.118
54251520 -0.017 0.127
54252288 -0.026 0.123
54253056 -0.02 0.124
54253824 0.034 0.118
54254592 0.027 0.116
54255360 0.024 0.115
54256128 0.033 0.113
54256896 -0.01 0.134
54257664 -0.006 0.134
54258432 -0.008 0.128
54259200 -0.01 0.128
54259968 0.011 0.127
54260736 0.005 0.131
54261504 0.007 0.122
54262272 0.006 0.124
54263040 0.001 0.124
54263808 -0.003 0.131
54264576 -0.005 0.13
54265344 -0.003 0.133
54266112 -0.001 0.116
54266880 0.004 0.13
54267648 0.011 0.136
54268416 0.004 0.131
54269184 -0.014 0.132
54269952 -0.021 0.129
54270720 -0.016 0.123
54271488 -0.018 0.12
54272256 0.024 0.109
54273024 0.026 0.113
54273792 0.029 0.112
54274560 0.029 0.107
54275328 0.027 0.123
54276096 0.028 0.121
54276864 0.017 0.12
54277632 0.026 0.118
54278400 -0.01 0.129
54279168 -0.004 0.127
54279936 -0.01 0.131
54280704 -0.007 0.125
54281472 -0.001 0.128
54282240 -0.005 0.129
54283008 -0.003 0.131
54283776 -0.005 0.127
54284544 -0.007 0.126
54285312 -0.017 0.126
54286080 -0.017 0.135
54286848 -0.015 0.127
54287616 -0.023 0.125
54288384 -0.022 0.124
54289152 -0.019 0.122
54289920 -0.018 0.122
54290688 -0.002 0.137
54291456 0.012 0.126
54292224 0.012 0.129
54292992 -0.003 0.128
54293760 -0.01 0.127
54294528 -0.016 0.125
54295296 -0.009 0.129
54296064 -0.01 0.136
54296832 -0.004 0.126
54297600 -0.005 0.133
54298368 -0.013 0.131
54299136 -0.012 0.13
54299904 0.009 0.132
54300672 0.011 0.129
54301440 0.014 0.13
54302208 0.012 0.132
54302976 0.016 0.127
54303744 0.004 0.127
54304512 0.007 0.13
54305280 0.01 0.125
54306048 0.0 0.116
54306816 -0.001 0.122
54307584 -0.004 0.123
54308352 0.001 0.116
54309120 -0.027 0.123
54309888 -0.022 0.122
54310656 -0.026 0.124
54311424 -0.016 0.131
54312192 0.018 0.122
54312960 0.024 0.127
54313728 0.017 0.125
54314496 0.022 0.129
54315264 -0.005 0.124
54316032 -0.011 0.131
54316800 -0.006 0.127
54317568 -0.008 0.123
54318336 0.015 0.135
54319104 0.007 0.13
54319872 0.001 0.121
54320640 0.004 0.128
54321408 -0.019 0.124
54322176 -0.013 0.125
54322944 -0.016 0.129
54323712 -0.019 0.128
54324480 -0.01 0.127
54325248 -0.005 0.12
54326016 0.0 0.124
54326784 -0.014 0.122
54327552 0.013 0.127
54328320 0.015 0.127
54329088 0.008 0.13
54329856 0.019 0.122
54330624 0.005 0.129
54331392 -0.001 0.136
54332160 0.01 0.133
54332928 0.002 0.118
54333696 0.004 0.13
54334464 0.007 0.127
54335232 0.01 0.132
54336000 0.008 0.125
54336768 0.003 0.129
54337536 -0.006 0.131
54338304 -0.002 0.129
54339072 -0.009 0.135
54339840 -0.002 0.127
54340608 0.003 0.128
54341376 0.01 0.13
54342144 0.002 0.136
54342912 0.001 0.106
54343680 -0.001 0.088
54344448 0.001 0.106
54345216 0.001 0.118
54345984 -0.003 0.109
54346752 0.002 0.105
54347520 -0.0 0.09
54348288 0.001 0.092
54349056 0.002 0.096
54349824 0.0 0.09
54350592 0.0 0.074
54351360 -0.0 0.092
54352128 0.001 0.179
54352896 -0.0 0.082
54353664 -0.001 0.098
54354432 -0.0 0.096
54355200 -0.0 0.091
54355968 0.001 0.078
54356736 0.001 0.083
54357504 0.001 0.085
54358272 -0.002 0.109
54359040 -0.001 0.09
54359808 -0.0 0.075
54360576 0.001 0.1
54361344 -0.001 0.089
54362112 -0.0 0.076
54362880 -0.0 0.087
54363648 0.001 0.087
54364416 0.001 0.1
54365184 -0.0 0.098
54365952 -0.002 0.11
54366720 0.001 0.091
54367488 -0.001 0.113
54368256 0.001 0.097
54369024 0.0 0.122
54369792 0.001 0.091
54370560 0.001 0.103
54371328 0.001 0.129
54372096 0.001 0.088
54372864 -0.0 0.115
54373632 0.001 0.077
54374400 0.001 0.091
54375168 0.001 0.084
54375936 -0.001 0.097
54376704 0.0 0.106
54377472 -0.0 0.086
54378240 -0.001 0.105
54379008 0.0 0.113
54379776 0.001 0.088
54380544 0.0 0.136
54381312 -0.0 0.104
54382080 0.001 0.1
54382848 -0.001 0.106
54383616 -0.0 0.109
54384384 -0.001 0.079
54385152 0.0 0.077
54385920 0.0 0.086
54386688 0.001 0.098
54387456 -0.0 0.083
54388224 0.0 0.086
54388992 -0.0 0.085
54389760 -0.001 0.104
54390528 0.0 0.117
54391296 -0.001 0.1
54392064 0.0 0.085
54392832 -0.002 0.11
54393600 -0.001 0.084
54394368 -0.0 0.093
54395136 0.0 0.102
54395904 -0.0 0.079
54396672 -0.0 0.095
54397440 0.001 0.093
54398208 -0.0 0.088
54398976 0.0 0.097
54399744 0.0 0.12
54400512 0.0 0.101
54401280 0.002 0.109
54402048 0.0 0.083
54402816 0.0 0.086
54403584 0.0 0.089
54404352 0.002 0.078
54405120 0.001 0.092
54405888 0.002 0.14
54406656 0.0 0.086
54407424 -0.001 0.087
54408192 -0.001 0.079
54408960 -0.001 0.092
54409728 -0.002 0.093
54410496 0.0 0.101
54411264 0.0 0.091
54412032 -0.0 0.082
54412800 -0.0 0.077
54413568 0.0 0.088
54414336 -0.0 0.08
54415104 0.005 0.13
54415872 -0.001 0.102
54416640 -0.001 0.09
54417408 -0.001 0.114
54418176 -0.004 0.132
54418944 -0.002 0.078
54419712 0.001 0.125
54420480 -0.0 0.099
54421248 0.001 0.126
54422016 0.0 0.119
54422784 0.001 0.079
54423552 0.0 0.107
54424320 -0.0 0.103
54425088 -0.001 0.09
54425856 -0.0 0.089
54426624 -0.0 0.086
54427392 0.001 0.102
54428160 -0.0 0.131
54428928 0.0 0.086
54429696 0.001 0.102
54430464 -0.001 0.08
54431232 -0.0 0.107
54432000 -0.001 0.08
54432768 -0.001 0.097
54433536 0.0 0.088
54434304 0.0 0.086
54435072 -0.0 0.098
54435840 0.001 0.107
54436608 0.001 0.081
54437376 0.001 0.088
54438144 -0.0 0.083
54438912 0.002 0.103
54439680 0.001 0.083
54440448 -0.0 0.078
54441216 -0.0 0.089
54441984 0.0 0.082
54442752 -0.0 0.159
54443520 -0.001 0.076
54444288 -0.001 0.112
54445056 -0.001 0.075
54445824 -0.0 0.084
54446592 0.0 0.092
54447360 0.0 0.085
54448128 -0.0 0.092
54448896 0.0 0.111
54449664 0.0 0.094
54450432 -0.001 0.094
54451200 0.001 0.078
54451968 -0.001 0.081
54452736 -0.002 0.091
54453504 0.001 0.131
54454272 0.0 0.088
54455040 -0.0 0.088
54455808 -0.0 0.082
54456576 -0.002 0.128
54457344 -0.0 0.093
54458112 -0.0 0.075
54458880 0.0 0.093
54459648 0.001 0.09
54460416 0.001 0.073
54461184 -0.0 0.09
54461952 0.0 0.077
54462720 -0.001 0.186
54463488 -0.001 0.079
54464256 -0.0 0.098
54465024 -0.0 0.089
54465792 0.001 0.088
54466560 0.001 0.086
54467328 -0.001 0.076
54468096 0.001 0.087
54468864 0.0 0.077
54469632 0.001 0.089
54470400 0.0 0.073
54471168 0.0 0.15
54471936 0.0 0.096
54472704 0.001 0.084
54473472 0.0 0.121
54474240 -0.0 0.085
54475008 0.001 0.102
54475776 0.0 0.09
54476544 0.0 0.087
54477312 -0.0 0.09
54478080 -0.001 0.083
54478848 -0.0 0.083
54479616 0.003 0.12
54480384 0.0 0.086
54481152 -0.0 0.097
54481920 0.0 0.093
54482688 -0.001 0.105
54483456 -0.001 0.083
54484224 0.0 0.078
54484992 -0.001 0.097
54485760 0.002 0.11
54486528 -0.0 0.13
54487296 0.0 0.092
54488064 -0.005 0.156
54488832 0.0 0.096
54489600 0.001 0.089
54490368 0.0 0.08
54491136 0.001 0.08
54491904 -0.0 0.078
54492672 -0.001 0.079
54493440 0.001 0.1
54494208 -0.0 0.121
54494976 -0.0 0.087
54495744 0.001 0.099
54496512 0.002 0.096
54497280 -0.001 0.099
54498048 -0.0 0.093
54498816 0.0 0.084
54499584 -0.001 0.086
54500352 0.0 0.075
54501120 -0.0 0.111
54501888 -0.001 0.138
54502656 0.001 0.095
54503424 0.001 0.084
54504192 0.001 0.083
54504960 0.0 0.088
54505728 -0.0 0.094
54506496 -0.0 0.077
54507264 0.0 0.089
54508032 -0.001 0.084
54508800 0.002 0.107
54509568 0.0 0.109
54510336 0.0 0.112
54511104 -0.0 0.081
54511872 0.0 0.088
54512640 0.001 0.095
54513408 0.0 0.092
54514176 0.001 0.086
54514944 -0.001 0.077
54515712 0.002 0.128
54516480 -0.0 0.083
54517248 0.001 0.091
54518016 -0.001 0.085
54518784 0.001 0.091
54519552 -0.001 0.088
54520320 -0.0 0.134
54521088 -0.0 0.074
54521856 0.001 0.152
54522624 -0.0 0.086
54523392 0.0 0.1
54524160 0.0 0.086
54524928 -0.0 0.119
54525696 -0.0 0.097
54526464 0.001 0.104
54527232 -0.0 0.115
54528000 -0.0 0.09
54528768 0.001 0.118
54529536 0.001 0.099
54530304 -0.001 0.079
54531072 0.0 0.093
54531840 0.001 0.11
54532608 0.0 0.11
54533376 0.0 0.102
54534144 0.001 0.096
54534912 0.001 0.086
54535680 -0.001 0.077
54536448 0.001 0.084
54537216 0.001 0.102
54537984 0.0 0.1
54538752 0.0 0.106
54539520 -0.0 0.102
54540288 -0.0 0.095
54541056 0.001 0.081
54541824 0.001 0.093
54542592 -0.0 0.082
54543360 0.002 0.104
54544128 0.001 0.081
54544896 0.0 0.086
54545664 0.001 0.097
54546432 -0.0 0.082
54547200 0.001 0.082
54547968 -0.001 0.089
54548736 -0.001 0.083
54549504 -0.001 0.087
54550272 0.014 0.155
54551040 0.001 0.106
54551808 0.001 0.109
54552576 0.001 0.091
54553344 0.001 0.109
54554112 0.0 0.119
54554880 -0.001 0.123
54555648 0.0 0.086
54556416 0.001 0.102
54557184 -0.001 0.091
54557952 -0.0 0.097
54558720 -0.002 0.098
54559488 0.001 0.141
54560256 -0.001 0.098
54561024 0.0 0.079
54561792 0.002 0.133
54562560 -0.001 0.123
54563328 0.0 0.086
54564096 0.0 0.091
54564864 -0.0 0.091
54565632 0.001 0.099
54566400 -0.0 0.08
54567168 -0.0 0.084
54567936 -0.0 0.091
54568704 0.001 0.088
54569472 -0.001 0.111
54570240 -0.001 0.076
54571008 -0.001 0.089
54571776 0.0 0.083
54572544 0.001 0.089
54573312 0.0 0.081
54574080 -0.001 0.097
54574848 0.0 0.105
54575616 0.001 0.083
54576384 0.002 0.199
54577152 0.001 0.114
54577920 0.001 0.115
54578688 0.001 0.079
54579456 0.002 0.098
54580224 0.001 0.091
54580992 -0.0 0.077
54581760 -0.0 0.072
54582528 -0.001 0.106
54583296 -0.0 0.091
54584064 -0.0 0.096
54584832 -0.001 0.089
54585600 0.0 0.091
54586368 -0.002 0.157
54587136 -0.0 0.091
54587904 0.0 0.118
54588672 -0.0 0.088
54589440 -0.001 0.074
54590208 -0.001 0.076
54590976 -0.0 0.094
54591744 -0.001 0.082
54592512 0.001 0.086
54593280 -0.0 0.095
54594048 -0.0 0.103
54594816 0.001 0.083
54595584 0.0 0.118
54596352 -0.0 0.089
54597120 -0.001 0.087
54597888 -0.0 0.096
54598656 -0.0 0.08
54599424 -0.0 0.092
54600192 0.0 0.107
54600960 -0.0 0.099
54601728 0.001 0.091
54602496 -0.001 0.085
54603264 0.0 0.096
54604032 0.001 0.148
54604800 -0.0 0.105
54605568 0.0 0.084
54606336 0.001 0.083
54607104 0.0 0.084
54607872 -0.0 0.074
54608640 0.001 0.102
54609408 0.001 0.085
54610176 -0.001 0.095
54610944 -0.0 0.084
54611712 -0.001 0.092
54612480 -0.001 0.083
54613248 0.0 0.094
54614016 -0.001 0.084
54614784 0.002 0.088
54615552 -0.002 0.083
54616320 -0.001 0.082
54617088 0.001 0.079
54617856 0.0 0.081
54618624 0.002 0.093
54619392 -0.0 0.101
54620160 -0.0 0.105
54620928 0.0 0.125
54621696 0.001 0.086
54622464 0.0 0.119
54623232 0.002 0.089
54624000 -0.0 0.092
54624768 0.0 0.085
54625536 0.002 0.109
54626304 0.001 0.102
54627072 -0.001 0.084
54627840 0.001 0.101
54628608 -0.001 0.089
54629376 -0.001 0.098
54630144 0.0 0.082
54630912 -0.001 0.091
54631680 0.0 0.08
54632448 0.0 0.091
54633216 0.001 0.116
54633984 -0.0 0.101
54634752 0.002 0.114
54635520 0.0 0.102
54636288 -0.0 0.094
54637056 0.001 0.134
54637824 0.002 0.113
54638592 -0.0 0.089
54639360 -0.001 0.08
54640128 0.001 0.104
54640896 -0.0 0.097
54641664 0.001 0.098
54642432 -0.0 0.089
54643200 0.001 0.151
54643968 0.001 0.136
54644736 -0.001 0.105
54645504 0.0 0.091
54646272 -0.0 0.091
54647040 0.001 0.116
54647808 0.002 0.105
54648576 0.0 0.109
54649344 0.001 0.088
54650112 -0.0 0.1
54650880 0.001 0.102
54651648 0.001 0.082
54652416 0.0 0.086
54653184 0.001 0.159
54653952 0.0 0.081
54654720 0.001 0.109
54655488 0.002 0.135
54656256 -0.001 0.104
